txn_id,ts,customer_id,channel,amount_inr,beneficiary_id,beneficiary_added_ts
txn_000213,2026-06-14T04:48:03.336963+05:30,cust_0287,NEFT,647162.4,ben_18039662,2025-09-03T23:59:59+05:30
txn_000214,2026-06-14T04:52:20.532462+05:30,cust_0209,UPI,4244.67,ben_38350712,2025-12-29T23:59:59+05:30
txn_000215,2026-06-14T05:09:10.235480+05:30,cust_0055,RTGS,7833924.43,ben_03627924,2025-10-29T23:59:59+05:30
txn_000216,2026-06-14T05:40:02.121858+05:30,cust_0148,NEFT,836202.96,ben_59625719,2026-02-21T23:59:59+05:30
txn_000217,2026-06-14T05:42:32.808678+05:30,cust_0369,UPI,4542.39,ben_30437661,2026-01-23T23:59:59+05:30
txn_000218,2026-06-14T05:45:51.733096+05:30,cust_0206,UPI,3208.22,ben_30574883,2025-12-12T23:59:59+05:30
txn_000219,2026-06-14T05:59:59.953460+05:30,cust_0327,NEFT,191504.04,ben_23945645,2025-09-07T23:59:59+05:30
txn_000220,2026-06-14T06:04:18.246653+05:30,cust_0024,RTGS,6603941.3,ben_42101750,2025-09-15T23:59:59+05:30
txn_000221,2026-06-14T06:05:45.903865+05:30,cust_0036,IMPS,24587.28,ben_04519577,2026-03-05T23:59:59+05:30
txn_000222,2026-06-14T06:12:47.075482+05:30,cust_0244,IMPS,32805.51,ben_57800244,2025-11-07T23:59:59+05:30
txn_000223,2026-06-14T06:13:10.886769+05:30,cust_0068,UPI,4771.4,ben_38409112,2025-07-03T23:59:59+05:30
txn_000224,2026-06-14T06:16:03.035294+05:30,cust_0101,UPI,893.5,ben_29857973,2025-11-06T23:59:59+05:30
txn_000225,2026-06-14T06:20:47.458250+05:30,cust_0336,UPI,679.47,ben_91386015,2025-12-04T23:59:59+05:30
txn_000226,2026-06-14T06:26:24.273702+05:30,cust_0227,IMPS,19510.89,ben_10454617,2025-10-25T23:59:59+05:30
txn_000227,2026-06-14T06:46:14.682815+05:30,cust_0157,UPI,878.6,ben_32594795,2025-09-14T23:59:59+05:30
txn_000228,2026-06-14T06:57:35.984701+05:30,cust_0102,NEFT,143836.57,ben_50682122,2025-09-03T23:59:59+05:30
txn_000229,2026-06-14T07:03:10.157364+05:30,cust_0441,NEFT,246323.51,ben_03425197,2025-08-27T23:59:59+05:30
txn_000230,2026-06-14T07:06:44.133258+05:30,cust_0232,IMPS,82654.34,ben_00916923,2025-11-23T23:59:59+05:30
txn_000231,2026-06-14T07:11:44.566449+05:30,cust_0476,UPI,1114.97,ben_06032675,2025-11-25T23:59:59+05:30
txn_000232,2026-06-14T07:22:04.580742+05:30,cust_0280,UPI,1522.73,ben_98622699,2026-02-25T23:59:59+05:30
txn_000233,2026-06-14T07:28:21.554185+05:30,cust_0277,IMPS,25318.36,ben_96245870,2025-08-21T23:59:59+05:30
txn_000234,2026-06-14T07:33:19.342339+05:30,cust_0278,UPI,4275.72,ben_76039670,2026-02-13T23:59:59+05:30
txn_000235,2026-06-14T07:42:40.329193+05:30,cust_0213,NEFT,391652.5,ben_18915673,2025-05-29T23:59:59+05:30
txn_000236,2026-06-14T07:44:43.655753+05:30,cust_0103,UPI,2697.63,ben_58714692,2026-02-26T23:59:59+05:30
txn_000237,2026-06-14T08:00:57.748981+05:30,cust_0405,NEFT,984900.52,ben_35969850,2025-06-11T23:59:59+05:30
txn_000238,2026-06-14T08:07:10.574355+05:30,cust_0304,UPI,1963.44,ben_23610809,2025-10-01T23:59:59+05:30
txn_000239,2026-06-14T08:13:43.149224+05:30,cust_0261,NEFT,783264.43,ben_45819204,2025-10-31T23:59:59+05:30
txn_000240,2026-06-14T08:48:10.751555+05:30,cust_0192,IMPS,31219.39,ben_48237337,2026-03-15T23:59:59+05:30
txn_000241,2026-06-14T09:26:19.095116+05:30,cust_0365,UPI,1658.28,ben_16260080,2025-11-18T23:59:59+05:30
txn_000242,2026-06-14T09:27:10.327373+05:30,cust_0185,UPI,2702.09,ben_02170754,2025-06-25T23:59:59+05:30
txn_000243,2026-06-14T09:32:22.184770+05:30,cust_0096,UPI,4215.1,ben_96561308,2025-05-30T23:59:59+05:30
txn_000244,2026-06-14T09:39:12.646654+05:30,cust_0029,UPI,648.54,ben_59782457,2025-07-12T23:59:59+05:30
txn_000245,2026-06-14T09:55:07.224296+05:30,cust_0269,UPI,3894.44,ben_18756467,2025-06-19T23:59:59+05:30
txn_000246,2026-06-14T10:10:33.825893+05:30,cust_0415,NEFT,951248.02,ben_86558167,2026-02-20T23:59:59+05:30
txn_000247,2026-06-14T10:32:33.150471+05:30,cust_0216,UPI,1155.76,ben_93978145,2026-04-30T23:59:59+05:30
txn_000248,2026-06-14T10:35:46.260637+05:30,cust_0415,UPI,1691.15,ben_99098412,2025-07-03T23:59:59+05:30
txn_000249,2026-06-14T10:40:20.929091+05:30,cust_0273,IMPS,41409.81,ben_94203983,2025-07-10T23:59:59+05:30
txn_000250,2026-06-14T10:40:27.026441+05:30,cust_0131,IMPS,86725.67,ben_17028516,2026-04-05T23:59:59+05:30
txn_000251,2026-06-14T10:47:15.352507+05:30,cust_0284,IMPS,74800.69,ben_03619202,2025-07-22T23:59:59+05:30
txn_000252,2026-06-14T11:03:48.039983+05:30,cust_0395,NEFT,606072.29,ben_95458583,2025-08-22T23:59:59+05:30
txn_000253,2026-06-14T11:07:20.438576+05:30,cust_0078,UPI,4918.27,ben_97315391,2026-04-26T23:59:59+05:30
txn_000254,2026-06-14T11:21:10.044436+05:30,cust_0016,UPI,4135.59,ben_42076836,2026-04-22T23:59:59+05:30
txn_000255,2026-06-14T11:27:01.249021+05:30,cust_0159,NEFT,360374.03,ben_30067762,2025-10-17T23:59:59+05:30
txn_000256,2026-06-14T11:32:18.611159+05:30,cust_0473,NEFT,724373.3,ben_80266914,2026-01-26T23:59:59+05:30
txn_000257,2026-06-14T11:34:21.543031+05:30,cust_0406,UPI,281.09,ben_06358530,2026-01-28T23:59:59+05:30
txn_000258,2026-06-14T11:36:43.285884+05:30,cust_0250,UPI,4067.25,ben_66420763,2025-09-11T23:59:59+05:30
txn_000259,2026-06-14T11:48:46.400054+05:30,cust_0147,IMPS,125811.82,ben_64110654,2025-12-13T23:59:59+05:30
txn_000260,2026-06-14T12:08:16.294295+05:30,cust_0374,NEFT,143982.55,ben_20073024,2025-07-30T23:59:59+05:30
txn_000261,2026-06-14T12:26:39.169406+05:30,cust_0192,UPI,4696.82,ben_18780358,2025-05-24T23:59:59+05:30
txn_000262,2026-06-14T12:31:17.849568+05:30,cust_0081,UPI,195.44,ben_36468719,2026-02-26T23:59:59+05:30
txn_000263,2026-06-14T12:48:11.971796+05:30,cust_0188,IMPS,151273.97,ben_68008529,2026-02-03T23:59:59+05:30
txn_000264,2026-06-14T12:55:46.530106+05:30,cust_0199,UPI,4423.94,ben_83180036,2025-06-10T23:59:59+05:30
txn_000265,2026-06-14T13:08:00.185966+05:30,cust_0037,UPI,4100.32,ben_56296575,2025-10-11T23:59:59+05:30
txn_000266,2026-06-14T13:15:32.004373+05:30,cust_0006,NEFT,15115.17,ben_53986289,2026-04-14T23:59:59+05:30
txn_000267,2026-06-14T13:17:59.474979+05:30,cust_0117,UPI,4573.88,ben_39102929,2025-06-15T23:59:59+05:30
txn_000268,2026-06-14T13:19:52.506168+05:30,cust_0122,UPI,338.29,ben_64915795,2025-08-23T23:59:59+05:30
txn_000269,2026-06-14T13:57:24.209907+05:30,cust_0285,IMPS,76439.6,ben_59991938,2025-08-29T23:59:59+05:30
txn_000270,2026-06-14T14:07:09.554304+05:30,cust_0423,UPI,3266.67,ben_29258228,2025-08-15T23:59:59+05:30
txn_000271,2026-06-14T14:11:43.079399+05:30,cust_0170,IMPS,83176.4,ben_66986163,2026-01-11T23:59:59+05:30
txn_000272,2026-06-14T14:18:19.696147+05:30,cust_0380,IMPS,137899.55,ben_16733746,2025-12-18T23:59:59+05:30
txn_000273,2026-06-14T14:27:05.572139+05:30,cust_0454,UPI,2925.57,ben_32970493,2025-05-23T23:59:59+05:30
txn_000274,2026-06-14T14:43:21.820699+05:30,cust_0422,IMPS,32216.25,ben_90534728,2025-11-17T23:59:59+05:30
txn_000275,2026-06-14T14:49:11.560511+05:30,cust_0068,UPI,3445.22,ben_94151526,2025-09-10T23:59:59+05:30
txn_000276,2026-06-14T15:14:41.592725+05:30,cust_0442,IMPS,175875.21,ben_58384391,2025-11-03T23:59:59+05:30
txn_000277,2026-06-14T15:15:00.855064+05:30,cust_0001,IMPS,80860.27,ben_64178996,2025-11-19T23:59:59+05:30
txn_000278,2026-06-14T15:18:22.014571+05:30,cust_0127,IMPS,54428.3,ben_37407794,2025-10-06T23:59:59+05:30
txn_000279,2026-06-14T15:26:55.233675+05:30,cust_0266,UPI,793.4,ben_76231336,2025-11-25T23:59:59+05:30
txn_000280,2026-06-14T15:28:16.726317+05:30,cust_0140,NEFT,305125.24,ben_44547523,2025-10-12T23:59:59+05:30
txn_000281,2026-06-14T16:16:26.709761+05:30,cust_0130,UPI,1428.85,ben_27697040,2025-12-23T23:59:59+05:30
txn_000282,2026-06-14T16:18:14.823732+05:30,cust_0018,UPI,929.61,ben_49269326,2025-06-21T23:59:59+05:30
txn_000283,2026-06-14T16:19:22.860051+05:30,cust_0203,IMPS,153640.92,ben_91257349,2026-03-25T23:59:59+05:30
txn_000284,2026-06-14T16:23:10.629076+05:30,cust_0382,NEFT,395365.58,ben_93645028,2025-06-19T23:59:59+05:30
txn_000285,2026-06-14T16:24:02.543180+05:30,cust_0114,RTGS,9234620.01,ben_33739920,2025-07-24T23:59:59+05:30
txn_000286,2026-06-14T16:40:43.965464+05:30,cust_0118,UPI,3879.96,ben_30930967,2025-12-12T23:59:59+05:30
txn_000287,2026-06-14T16:55:22.122644+05:30,cust_0446,UPI,1868.9,ben_90984685,2026-04-23T23:59:59+05:30
txn_000288,2026-06-14T17:12:40.271936+05:30,cust_0368,UPI,4517.95,ben_35636930,2025-07-10T23:59:59+05:30
txn_000289,2026-06-14T17:24:34.305661+05:30,cust_0321,IMPS,79224.84,ben_52446144,2026-03-06T23:59:59+05:30
txn_000290,2026-06-14T17:27:27.662535+05:30,cust_0265,IMPS,14528.52,ben_08277056,2025-11-11T23:59:59+05:30
txn_000291,2026-06-14T17:41:43.661497+05:30,cust_0088,UPI,1843.0,ben_78718093,2025-10-01T23:59:59+05:30
txn_000292,2026-06-14T17:44:13.996614+05:30,cust_0149,NEFT,680819.72,ben_21755851,2026-02-06T23:59:59+05:30
txn_000293,2026-06-14T17:47:33.801532+05:30,cust_0477,UPI,512.77,ben_10108965,2025-12-20T23:59:59+05:30
txn_000294,2026-06-14T17:49:12.954042+05:30,cust_0309,UPI,3859.16,ben_48675951,2025-07-03T23:59:59+05:30
txn_000295,2026-06-14T17:50:41.144030+05:30,cust_0099,UPI,4822.42,ben_17817032,2026-02-21T23:59:59+05:30
txn_000296,2026-06-14T18:11:40.365949+05:30,cust_0128,UPI,636.15,ben_72117088,2026-05-02T23:59:59+05:30
txn_000297,2026-06-14T18:32:02.725574+05:30,cust_0009,UPI,822.62,ben_28270908,2025-12-06T23:59:59+05:30
txn_000298,2026-06-14T18:38:54.803373+05:30,cust_0081,IMPS,153743.1,ben_69208283,2025-08-20T23:59:59+05:30
txn_000299,2026-06-14T18:38:59.857151+05:30,cust_0335,UPI,1930.23,ben_54842035,2026-01-14T23:59:59+05:30
txn_000300,2026-06-14T18:42:33.123113+05:30,cust_0162,IMPS,177889.37,ben_80236219,2026-04-10T23:59:59+05:30
txn_000301,2026-06-14T18:43:13.743559+05:30,cust_0119,IMPS,144865.72,ben_19072587,2026-04-13T23:59:59+05:30
txn_000302,2026-06-14T18:45:33.990879+05:30,cust_0319,IMPS,192378.83,ben_29286433,2025-09-28T23:59:59+05:30
txn_000303,2026-06-14T18:55:06.931347+05:30,cust_0478,IMPS,96323.55,ben_36100770,2025-07-06T23:59:59+05:30
txn_000304,2026-06-14T19:06:43.537656+05:30,cust_0087,UPI,3391.43,ben_76464489,2025-12-09T23:59:59+05:30
txn_000305,2026-06-14T19:08:50.070685+05:30,cust_0062,UPI,2842.14,ben_75844663,2025-08-29T23:59:59+05:30
txn_000306,2026-06-14T19:13:13.548462+05:30,cust_0241,UPI,1026.41,ben_86003203,2025-06-07T23:59:59+05:30
txn_000307,2026-06-14T19:31:17.066885+05:30,cust_0242,UPI,3679.82,ben_19789990,2026-04-10T23:59:59+05:30
txn_000308,2026-06-14T19:38:45.694248+05:30,cust_0084,IMPS,85207.61,ben_55158482,2026-01-28T23:59:59+05:30
txn_000309,2026-06-14T20:06:44.423976+05:30,cust_0029,RTGS,9262299.86,ben_40388436,2025-05-25T23:59:59+05:30
txn_000310,2026-06-14T20:12:33.232941+05:30,cust_0222,IMPS,145817.75,ben_49092288,2025-05-25T23:59:59+05:30
txn_000311,2026-06-14T20:20:56.485787+05:30,cust_0272,NEFT,847049.28,ben_04922170,2026-01-11T23:59:59+05:30
txn_000312,2026-06-14T20:25:55.659603+05:30,cust_0027,UPI,3984.26,ben_25496919,2026-04-09T23:59:59+05:30
txn_000313,2026-06-14T20:37:25.027383+05:30,cust_0107,UPI,3522.74,ben_65507846,2025-12-17T23:59:59+05:30
txn_000314,2026-06-14T21:17:38.110561+05:30,cust_0034,UPI,482.59,ben_65769277,2025-10-22T23:59:59+05:30
txn_000315,2026-06-14T21:17:50.074905+05:30,cust_0293,UPI,4377.99,ben_75745449,2025-11-26T23:59:59+05:30
txn_000316,2026-06-14T21:26:57.235711+05:30,cust_0051,NEFT,590845.5,ben_33556434,2025-09-09T23:59:59+05:30
txn_000317,2026-06-14T21:37:17.849355+05:30,cust_0477,IMPS,144619.24,ben_64004748,2025-08-06T23:59:59+05:30
txn_000318,2026-06-14T21:49:18.802651+05:30,cust_0433,IMPS,89518.5,ben_34704071,2025-09-23T23:59:59+05:30
txn_000319,2026-06-14T21:53:42.853334+05:30,cust_0166,UPI,3027.77,ben_83104384,2025-10-08T23:59:59+05:30
txn_000320,2026-06-14T22:02:26.864862+05:30,cust_0046,UPI,3280.05,ben_88914444,2025-06-24T23:59:59+05:30
txn_000321,2026-06-14T22:03:58.547059+05:30,cust_0027,UPI,4401.97,ben_53574859,2025-07-17T23:59:59+05:30
txn_000322,2026-06-14T22:09:35.705034+05:30,cust_0305,IMPS,134661.37,ben_51247640,2025-10-28T23:59:59+05:30
txn_000323,2026-06-14T22:15:40.018830+05:30,cust_0475,NEFT,794738.45,ben_47085609,2026-04-11T23:59:59+05:30
txn_000324,2026-06-14T22:17:47.807171+05:30,cust_0393,UPI,2854.96,ben_90522171,2026-01-07T23:59:59+05:30
txn_000325,2026-06-14T22:23:06.508847+05:30,cust_0014,UPI,2718.82,ben_08335090,2026-03-26T23:59:59+05:30
txn_000326,2026-06-14T22:39:27.265021+05:30,cust_0129,NEFT,325128.81,ben_82004806,2025-09-29T23:59:59+05:30
txn_000327,2026-06-14T22:40:27.631720+05:30,cust_0058,UPI,686.03,ben_64630040,2025-12-03T23:59:59+05:30
txn_000328,2026-06-14T22:44:06.098593+05:30,cust_0131,NEFT,99142.91,ben_17028516,2026-04-05T23:59:59+05:30
txn_000329,2026-06-14T22:49:43.072295+05:30,cust_0210,UPI,3903.26,ben_32772648,2026-03-13T23:59:59+05:30
txn_000330,2026-06-14T22:55:55.121417+05:30,cust_0257,UPI,3791.77,ben_23510255,2025-05-27T23:59:59+05:30
txn_000331,2026-06-14T23:13:03.864431+05:30,cust_0363,IMPS,86507.35,ben_00712102,2025-12-03T23:59:59+05:30
txn_000332,2026-06-14T23:59:14.012497+05:30,cust_0212,UPI,2491.19,ben_78730486,2025-06-27T23:59:59+05:30
txn_000333,2026-06-15T00:04:43.532219+05:30,cust_0384,UPI,2140.07,ben_81629108,2025-08-12T23:59:59+05:30
txn_000334,2026-06-15T00:15:57.316858+05:30,cust_0312,IMPS,173571.92,ben_81591579,2025-09-04T23:59:59+05:30
txn_000335,2026-06-15T00:16:29.140395+05:30,cust_0167,IMPS,80949.42,ben_50494440,2025-06-28T23:59:59+05:30
txn_000336,2026-06-15T00:30:54.558979+05:30,cust_0153,UPI,4851.44,ben_74189485,2025-06-19T23:59:59+05:30
txn_000337,2026-06-15T00:55:56.452198+05:30,cust_0326,NEFT,973302.67,ben_22224005,2026-02-26T23:59:59+05:30
txn_000338,2026-06-15T00:58:40.981772+05:30,cust_0449,IMPS,13743.58,ben_23578652,2026-01-20T23:59:59+05:30
txn_000339,2026-06-15T01:07:07.159488+05:30,cust_0279,UPI,1497.42,ben_86491259,2026-02-27T23:59:59+05:30
txn_000340,2026-06-15T01:09:20.452111+05:30,cust_0361,RTGS,6315909.18,ben_65728535,2026-04-15T23:59:59+05:30
txn_000341,2026-06-15T01:09:52.446711+05:30,cust_0441,NEFT,154210.59,ben_36829670,2025-12-16T23:59:59+05:30
txn_000342,2026-06-15T01:41:13.091547+05:30,cust_0227,UPI,2917.65,ben_19281707,2025-12-12T23:59:59+05:30
txn_000343,2026-06-15T01:48:57.263227+05:30,cust_0241,IMPS,56590.15,ben_98603721,2025-06-29T23:59:59+05:30
txn_000344,2026-06-15T02:06:35.696138+05:30,cust_0342,RTGS,3975049.47,ben_83028010,2025-11-03T23:59:59+05:30
txn_000345,2026-06-15T02:21:45.708517+05:30,cust_0347,IMPS,20529.35,ben_63040296,2026-03-16T23:59:59+05:30
txn_000346,2026-06-15T02:46:28.459938+05:30,cust_0188,UPI,4925.98,ben_41743043,2025-08-11T23:59:59+05:30
txn_000347,2026-06-15T02:53:13.815173+05:30,cust_0124,UPI,3255.62,ben_13073510,2025-08-17T23:59:59+05:30
txn_000348,2026-06-15T03:02:10.490563+05:30,cust_0379,UPI,2262.57,ben_38385545,2026-04-06T23:59:59+05:30
txn_000349,2026-06-15T03:02:58.939429+05:30,cust_0463,IMPS,115611.96,ben_82463061,2026-03-10T23:59:59+05:30
txn_000350,2026-06-15T03:05:15.405036+05:30,cust_0157,UPI,1725.59,ben_03100649,2025-05-25T23:59:59+05:30
txn_000351,2026-06-15T03:06:21.889242+05:30,cust_0289,RTGS,761959.21,ben_61158485,2025-11-03T23:59:59+05:30
txn_000352,2026-06-15T03:12:10.783566+05:30,cust_0122,IMPS,146882.79,ben_20340301,2025-05-24T23:59:59+05:30
txn_000353,2026-06-15T03:17:14.692175+05:30,cust_0124,NEFT,665476.93,ben_13073510,2025-08-17T23:59:59+05:30
txn_000354,2026-06-15T03:27:07.592122+05:30,cust_0498,IMPS,51941.8,ben_16043598,2025-07-28T23:59:59+05:30
txn_000355,2026-06-15T03:27:44.623337+05:30,cust_0009,IMPS,27750.74,ben_21739295,2025-06-16T23:59:59+05:30
txn_000356,2026-06-15T03:29:06.410133+05:30,cust_0449,IMPS,6449.19,ben_00644885,2025-07-31T23:59:59+05:30
txn_000357,2026-06-15T03:34:50.285464+05:30,cust_0174,IMPS,115881.35,ben_16094391,2026-02-27T23:59:59+05:30
txn_000358,2026-06-15T03:42:38.852566+05:30,cust_0065,UPI,1986.89,ben_70450691,2025-10-28T23:59:59+05:30
txn_000359,2026-06-15T04:16:56.569660+05:30,cust_0132,IMPS,192290.91,ben_16091141,2025-06-20T23:59:59+05:30
txn_000360,2026-06-15T04:18:21.976465+05:30,cust_0482,RTGS,7275097.7,ben_50926000,2025-06-26T23:59:59+05:30
txn_000361,2026-06-15T04:26:51.185356+05:30,cust_0244,UPI,2121.02,ben_10248085,2025-11-07T23:59:59+05:30
txn_000362,2026-06-15T04:34:56.048491+05:30,cust_0448,IMPS,118672.28,ben_93446060,2025-08-26T23:59:59+05:30
txn_000363,2026-06-15T04:59:13.628702+05:30,cust_0232,UPI,2012.43,ben_27379897,2026-01-30T23:59:59+05:30
txn_000364,2026-06-15T05:38:56.799491+05:30,cust_0082,UPI,2273.24,ben_45822067,2026-03-03T23:59:59+05:30
txn_000365,2026-06-15T06:01:42.384916+05:30,cust_0209,NEFT,800914.06,ben_74764845,2025-12-16T23:59:59+05:30
txn_000366,2026-06-15T06:06:53.789593+05:30,cust_0415,IMPS,16019.72,ben_86558167,2026-02-20T23:59:59+05:30
txn_000367,2026-06-15T06:06:57.848477+05:30,cust_0142,UPI,3329.4,ben_30693588,2026-04-08T23:59:59+05:30
txn_000368,2026-06-15T06:12:13.354478+05:30,cust_0133,UPI,2884.31,ben_23045881,2025-08-01T23:59:59+05:30
txn_000369,2026-06-15T06:13:04.717623+05:30,cust_0265,NEFT,321456.01,ben_53723461,2025-12-26T23:59:59+05:30
txn_000370,2026-06-15T06:30:51.496198+05:30,cust_0455,NEFT,288458.83,ben_74142487,2025-10-25T23:59:59+05:30
txn_000371,2026-06-15T06:37:18.667093+05:30,cust_0469,NEFT,176547.38,ben_54908099,2025-12-21T23:59:59+05:30
txn_000372,2026-06-15T06:48:37.883821+05:30,cust_0170,UPI,3029.86,ben_47576945,2026-01-10T23:59:59+05:30
txn_000373,2026-06-15T06:54:36.755551+05:30,cust_0018,IMPS,14000.45,ben_57327599,2026-03-21T23:59:59+05:30
txn_000374,2026-06-15T06:56:25.354523+05:30,cust_0289,RTGS,6903242.98,ben_80526321,2026-03-19T23:59:59+05:30
txn_000375,2026-06-15T07:02:57.923380+05:30,cust_0355,UPI,1252.35,ben_46502234,2026-03-02T23:59:59+05:30
txn_000376,2026-06-15T07:06:43.323595+05:30,cust_0474,UPI,1478.33,ben_11814051,2026-04-08T23:59:59+05:30
txn_000377,2026-06-15T07:10:06.309193+05:30,cust_0391,NEFT,465627.18,ben_06593410,2025-07-02T23:59:59+05:30
txn_000378,2026-06-15T07:18:47.387086+05:30,cust_0002,IMPS,176341.42,ben_23885652,2025-08-26T23:59:59+05:30
txn_000379,2026-06-15T07:23:38.013727+05:30,cust_0249,UPI,2482.36,ben_78370317,2026-02-07T23:59:59+05:30
txn_000380,2026-06-15T07:36:58.004820+05:30,cust_0467,UPI,369.7,ben_67490668,2026-01-04T23:59:59+05:30
txn_000381,2026-06-15T07:50:36.469216+05:30,cust_0197,UPI,553.04,ben_01918548,2026-02-15T23:59:59+05:30
txn_000382,2026-06-15T07:55:43.063003+05:30,cust_0009,UPI,2376.02,ben_51295927,2026-01-30T23:59:59+05:30
txn_000383,2026-06-15T07:56:27.835598+05:30,cust_0307,IMPS,17147.5,ben_89830941,2026-01-18T23:59:59+05:30
txn_000384,2026-06-15T08:01:30.768481+05:30,cust_0170,UPI,1569.26,ben_35365974,2026-01-18T23:59:59+05:30
txn_000385,2026-06-15T08:02:57.965658+05:30,cust_0373,UPI,711.93,ben_48600500,2026-01-04T23:59:59+05:30
txn_000386,2026-06-15T08:11:03.421732+05:30,cust_0015,UPI,1051.67,ben_84822850,2025-11-07T23:59:59+05:30
txn_000387,2026-06-15T08:21:32.888850+05:30,cust_0337,UPI,681.72,ben_67857646,2025-07-24T23:59:59+05:30
txn_000388,2026-06-15T08:23:17.561382+05:30,cust_0235,IMPS,54151.55,ben_35364235,2025-10-28T23:59:59+05:30
txn_000389,2026-06-15T08:24:46.259270+05:30,cust_0352,IMPS,10328.6,ben_37114294,2025-07-26T23:59:59+05:30
txn_000390,2026-06-15T08:31:29.508420+05:30,cust_0382,UPI,3506.65,ben_23134275,2026-03-02T23:59:59+05:30
txn_000391,2026-06-15T08:36:36.420788+05:30,cust_0229,UPI,2816.12,ben_15891268,2025-06-19T23:59:59+05:30
txn_000392,2026-06-15T08:41:03.251153+05:30,cust_0122,UPI,1317.34,ben_54623471,2026-05-03T23:59:59+05:30
txn_000393,2026-06-15T08:46:09.098650+05:30,cust_0152,UPI,3350.54,ben_07169500,2025-06-23T23:59:59+05:30
txn_000394,2026-06-15T08:52:38.356510+05:30,cust_0386,UPI,2806.72,ben_01388253,2025-10-18T23:59:59+05:30
txn_000395,2026-06-15T09:13:13.173673+05:30,cust_0041,UPI,4368.79,ben_39610290,2025-12-28T23:59:59+05:30
txn_000396,2026-06-15T09:15:26.614130+05:30,cust_0365,IMPS,140244.32,ben_79115010,2025-10-10T23:59:59+05:30
txn_000397,2026-06-15T09:17:11.848105+05:30,cust_0164,UPI,2137.3,ben_22041447,2026-01-10T23:59:59+05:30
txn_000398,2026-06-15T09:22:33.265877+05:30,cust_0387,UPI,3646.87,ben_20831681,2026-03-28T23:59:59+05:30
txn_000399,2026-06-15T09:28:59.075622+05:30,cust_0443,RTGS,9450710.31,ben_56870941,2026-05-07T23:59:59+05:30
txn_000400,2026-06-15T09:43:54.401028+05:30,cust_0485,NEFT,947591.28,ben_22529644,2026-05-03T23:59:59+05:30
txn_000401,2026-06-15T09:59:49.310584+05:30,cust_0232,IMPS,128218.98,ben_00886346,2026-03-15T23:59:59+05:30
txn_000402,2026-06-15T10:04:44.527161+05:30,cust_0040,IMPS,194645.39,ben_81131765,2025-06-20T23:59:59+05:30
txn_000403,2026-06-15T10:21:51.641127+05:30,cust_0322,UPI,749.09,ben_49003850,2025-08-02T23:59:59+05:30
txn_000404,2026-06-15T10:28:25.191498+05:30,cust_0043,UPI,2127.45,ben_18033242,2025-06-10T23:59:59+05:30
txn_000405,2026-06-15T10:35:44.905721+05:30,cust_0055,IMPS,109882.78,ben_03627924,2025-10-29T23:59:59+05:30
txn_000406,2026-06-15T10:44:49.832204+05:30,cust_0476,UPI,3034.81,ben_70933913,2025-09-02T23:59:59+05:30
txn_000407,2026-06-15T10:57:07.235921+05:30,cust_0304,RTGS,663079.63,ben_23610809,2025-10-01T23:59:59+05:30
txn_000408,2026-06-15T11:04:10.408762+05:30,cust_0246,RTGS,7782778.57,ben_42431983,2026-04-27T23:59:59+05:30
txn_000409,2026-06-15T11:05:10.568123+05:30,cust_0330,UPI,1038.32,ben_57127638,2025-10-21T23:59:59+05:30
txn_000410,2026-06-15T11:06:59.670969+05:30,cust_0375,IMPS,145710.42,ben_37405714,2026-05-08T23:59:59+05:30
txn_000411,2026-06-15T11:29:13.762848+05:30,cust_0452,NEFT,876637.45,ben_54164879,2026-03-29T23:59:59+05:30
txn_000412,2026-06-15T11:41:30.153438+05:30,cust_0099,UPI,1613.36,ben_29914068,2025-08-04T23:59:59+05:30
txn_000413,2026-06-15T11:42:05.828120+05:30,cust_0384,IMPS,94859.84,ben_67105298,2026-05-05T23:59:59+05:30
txn_000414,2026-06-15T11:57:49.668999+05:30,cust_0419,IMPS,169252.96,ben_22007485,2025-10-23T23:59:59+05:30
txn_000415,2026-06-15T12:05:40.403297+05:30,cust_0097,UPI,1508.09,ben_80941491,2025-10-02T23:59:59+05:30
txn_000416,2026-06-15T12:21:13.223555+05:30,cust_0302,NEFT,57349.59,ben_53400127,2026-04-08T23:59:59+05:30
txn_000417,2026-06-15T12:28:40.777501+05:30,cust_0088,UPI,3338.17,ben_16321119,2026-05-02T23:59:59+05:30
txn_000418,2026-06-15T12:30:43.887401+05:30,cust_0466,UPI,3681.07,ben_72800727,2025-06-14T23:59:59+05:30
txn_000419,2026-06-15T13:09:32.923590+05:30,cust_0384,UPI,3698.26,ben_81629108,2025-08-12T23:59:59+05:30
txn_000420,2026-06-15T13:15:19.234740+05:30,cust_0225,UPI,4451.76,ben_68616307,2026-01-03T23:59:59+05:30
txn_000421,2026-06-15T13:22:40.666117+05:30,cust_0180,IMPS,30872.11,ben_89760987,2025-06-21T23:59:59+05:30
txn_000422,2026-06-15T13:26:51.843913+05:30,cust_0252,UPI,3342.25,ben_84227362,2025-11-18T23:59:59+05:30
txn_000423,2026-06-15T13:28:35.133353+05:30,cust_0155,NEFT,451971.66,ben_90855107,2025-07-29T23:59:59+05:30
txn_000424,2026-06-15T13:32:23.411502+05:30,cust_0251,UPI,4961.07,ben_54261903,2026-01-30T23:59:59+05:30
