event_id,ts,customer_id,event_type,src_country,device_id,bytes_out,key_exchange,success
evt_000228,2026-06-13T23:07:31.726063+05:30,cust_0146,file_transfer,IN,dev_E2FEA3F0,1505,ECDHE-P256,True
evt_000229,2026-06-13T23:17:26.449521+05:30,cust_0348,tls_session,IN,dev_5AC5BCF4,4939,RSA-2048,True
evt_000230,2026-06-13T23:21:07.235637+05:30,cust_0323,tls_session,IN,dev_7B7620D0,11361,ECDHE-P256,True
evt_000231,2026-06-13T23:21:54.451126+05:30,sys_038,file_transfer,IN,dev_sys_038,36070,ECDHE-P256,True
evt_000232,2026-06-13T23:24:28.326700+05:30,cust_0330,file_transfer,IN,dev_BCF92D13,1334,ECDHE-P256,True
evt_000233,2026-06-13T23:25:23.690556+05:30,sys_003,tls_session,IN,dev_sys_003,42940,ML-KEM-768,True
evt_000234,2026-06-13T23:29:50.312667+05:30,cust_0152,tls_session,IN,dev_2553C1D8,5477,ECDHE-P256,True
evt_000235,2026-06-13T23:35:44.307883+05:30,cust_0465,tls_session,IN,dev_8971BF6D,3081,ECDHE-P256,True
evt_000236,2026-06-13T23:38:41.655220+05:30,cust_0190,vpn,IN,dev_BDDA76C8,281,ML-KEM-768,True
evt_000237,2026-06-13T23:44:38.775071+05:30,sys_006,file_transfer,IN,dev_sys_006,57660,RSA-2048,True
evt_000238,2026-06-13T23:47:52.272821+05:30,cust_0436,login,IN,dev_8C7BF597,444,ECDHE-P256,True
evt_000239,2026-06-13T23:53:48.418036+05:30,cust_0427,login,IN,dev_05B19403,150,RSA-2048,True
evt_000240,2026-06-13T23:56:42.864290+05:30,cust_0282,login,IN,dev_DDF91FCF,211,ECDH-P384,True
evt_000241,2026-06-14T00:06:33.341206+05:30,cust_0297,tls_session,IN,dev_7FC381AE,6972,ECDHE-P256,True
evt_000242,2026-06-14T00:22:17.644388+05:30,cust_0183,tls_session,DE,dev_2418C2F5,1802,ECDH-P384,True
evt_000243,2026-06-14T00:24:56.400394+05:30,cust_0255,login,IN,dev_A6C37DF8,928,RSA-2048,True
evt_000244,2026-06-14T00:25:29.681657+05:30,sys_020,tls_session,IN,dev_sys_020,37793,RSA-2048,True
evt_000245,2026-06-14T00:32:23.542325+05:30,cust_0163,tls_session,IN,dev_D0714541,14999,ECDH-P384,True
evt_000246,2026-06-14T00:36:40.453557+05:30,cust_0432,file_transfer,IN,dev_ACA5416D,29497,ML-KEM-768,True
evt_000247,2026-06-14T00:45:18.800288+05:30,cust_0386,login,GB,dev_0402C04E,290,ECDHE-P256,True
evt_000248,2026-06-14T00:51:51.101444+05:30,cust_0216,tls_session,IN,dev_AF126404,57675,ECDH-P384,True
evt_000249,2026-06-14T01:40:07.181334+05:30,sys_027,tls_session,IN,dev_sys_027,38031,ECDH-P384,True
evt_000250,2026-06-14T01:42:00.916386+05:30,cust_0206,login,IN,dev_ABC2D29F,402,ECDHE-P256,True
evt_000251,2026-06-14T01:46:21.075043+05:30,sys_015,file_transfer,IN,dev_sys_015,57602,TLS1.0-RSA,True
evt_000252,2026-06-14T01:57:12.342792+05:30,sys_006,file_transfer,IN,dev_sys_006,54608,ML-KEM-768,True
evt_000253,2026-06-14T01:59:31.098628+05:30,cust_0475,file_transfer,IN,dev_49C87069,16688,RSA-2048,True
evt_000254,2026-06-14T02:15:50.022036+05:30,cust_0442,tls_session,IN,dev_E70C7EBF,25040,RSA-1024,True
evt_000255,2026-06-14T02:16:10.638515+05:30,cust_0151,tls_session,IN,dev_BE37C791,2369,RSA-2048,True
evt_000256,2026-06-14T02:16:45.519564+05:30,cust_0322,vpn,IN,dev_C9E101C6,156,ECDHE-P256,True
evt_000257,2026-06-14T02:23:08.086867+05:30,cust_0309,tls_session,IN,dev_95785A75,27728,ECDH-P384,True
evt_000258,2026-06-14T02:23:10.434030+05:30,cust_0360,file_transfer,IN,dev_BBE3D2FD,8671,ECDH-P384,True
evt_000259,2026-06-14T02:24:43.923485+05:30,cust_0497,tls_session,IN,dev_74D681C9,6715,RSA-2048,True
evt_000260,2026-06-14T02:26:19.966324+05:30,cust_0080,login,IN,dev_0C80621D,320,ECDH-P384,True
evt_000261,2026-06-14T02:30:34.267706+05:30,cust_0412,file_transfer,IN,dev_E3C091E1,3871,TLS1.0-RSA,True
evt_000262,2026-06-14T02:30:45.625868+05:30,cust_0486,tls_session,IN,dev_E4A25AED,4189,ECDHE-P256,True
evt_000263,2026-06-14T02:37:40.984198+05:30,cust_0024,file_transfer,IN,dev_2A0DF3DB,4627,RSA-2048,True
evt_000264,2026-06-14T02:47:05.970610+05:30,cust_0382,file_transfer,IN,dev_B0993FED,2271,ECDHE-P256,True
evt_000265,2026-06-14T02:47:32.836358+05:30,cust_0016,login,IN,dev_D3C681D0,683,ECDHE-P256,True
evt_000266,2026-06-14T02:51:16.055114+05:30,cust_0031,file_transfer,IN,dev_5FE85DF2,968,TLS1.0-RSA,True
evt_000267,2026-06-14T02:54:05.004579+05:30,cust_0054,tls_session,IN,dev_3C984A24,2251,RSA-2048,True
evt_000268,2026-06-14T02:55:26.933455+05:30,cust_0082,login,IN,dev_009EDC77,319,ECDH-P384,True
evt_000269,2026-06-14T02:57:09.397308+05:30,cust_0309,vpn,IN,dev_6058304C,328,ECDH-P384,True
evt_000270,2026-06-14T03:03:04.885058+05:30,sys_011,file_transfer,IN,dev_sys_011,48616,ECDHE-P256,True
evt_000271,2026-06-14T03:04:36.980520+05:30,cust_0021,login,IN,dev_C5E40C02,594,ECDHE-P256,True
evt_000272,2026-06-14T03:17:10.120690+05:30,cust_0265,tls_session,IN,dev_D643568E,9679,ECDH-P384,True
evt_000273,2026-06-14T03:22:16.840342+05:30,cust_0486,login,IN,dev_E4A25AED,1026,ECDH-P384,True
evt_000274,2026-06-14T03:24:29.563378+05:30,sys_036,tls_session,IN,dev_sys_036,42842,TLS1.0-RSA,True
evt_000275,2026-06-14T03:33:44.350434+05:30,cust_0124,login,IN,dev_BA52AE08,501,ECDHE-P256,True
evt_000276,2026-06-14T03:35:13.542170+05:30,cust_0256,login,GB,dev_8CBFCF84,753,ECDHE-P256,True
evt_000277,2026-06-14T03:37:24.790573+05:30,cust_0140,login,IN,dev_AD4AFB65,461,ECDH-P384,True
evt_000278,2026-06-14T03:47:46.292895+05:30,cust_0169,login,IN,dev_B70528CB,438,ECDHE-P256,True
evt_000279,2026-06-14T04:04:00.446067+05:30,sys_003,vpn,IN,dev_sys_003,42112,TLS1.0-RSA,True
evt_000280,2026-06-14T04:10:55.391112+05:30,cust_0022,tls_session,NG,dev_2F01B721,6294,ML-KEM-768,True
evt_000281,2026-06-14T04:13:01.722701+05:30,cust_0064,login,IN,dev_E24BCA87,350,ECDHE-P256,True
evt_000282,2026-06-14T04:13:54.289543+05:30,cust_0246,file_transfer,IN,dev_B9E26EDE,2417,RSA-2048,True
evt_000283,2026-06-14T04:15:39.204853+05:30,cust_0079,file_transfer,IN,dev_2EB23164,69028,RSA-2048,True
evt_000284,2026-06-14T04:20:20.419999+05:30,sys_023,file_transfer,IN,dev_sys_023,27868,RSA-1024,True
evt_000285,2026-06-14T04:23:59.195759+05:30,cust_0056,login,IN,dev_9E779F6B,336,RSA-2048,True
evt_000286,2026-06-14T04:31:28.414230+05:30,cust_0363,login,IN,dev_F5E556F5,456,ECDH-P384,True
evt_000287,2026-06-14T04:54:23.892215+05:30,sys_008,tls_session,IN,dev_sys_008,41427,ECDH-P384,True
evt_000288,2026-06-14T05:02:13.862618+05:30,cust_0047,tls_session,IN,dev_F73BB387,8704,ECDHE-P256,True
evt_000289,2026-06-14T05:03:32.608348+05:30,cust_0473,tls_session,US,dev_CED33483,21037,ECDH-P384,True
evt_000290,2026-06-14T05:03:35.207334+05:30,sys_036,file_transfer,IN,dev_sys_036,63978,ECDH-P384,True
evt_000291,2026-06-14T05:12:03.449379+05:30,sys_007,vpn,IN,dev_sys_007,72505,RSA-2048,True
evt_000292,2026-06-14T05:17:52.467395+05:30,cust_0384,vpn,IN,dev_DC0B7988,678,RSA-2048,True
evt_000293,2026-06-14T05:25:51.233722+05:30,cust_0286,file_transfer,IN,dev_07FA9528,10581,RSA-2048,True
evt_000294,2026-06-14T05:29:12.058141+05:30,cust_0480,login,IN,dev_3964A56C,227,ECDHE-P256,True
evt_000295,2026-06-14T05:29:57.470569+05:30,cust_0199,file_transfer,IN,dev_235A40AD,8829,ECDH-P384,True
evt_000296,2026-06-14T05:31:56.658159+05:30,cust_0086,tls_session,IN,dev_AD17408D,2374,ECDHE-P256,True
evt_000297,2026-06-14T05:33:26.625275+05:30,cust_0415,tls_session,IN,dev_8FE9765D,12793,ML-KEM-768,True
evt_000298,2026-06-14T05:34:04.274886+05:30,sys_037,tls_session,IN,dev_sys_037,26417,ML-KEM-768,True
evt_000299,2026-06-14T05:36:34.971351+05:30,cust_0107,login,IN,dev_0A3D4F27,1186,ECDHE-P256,True
evt_000300,2026-06-14T05:49:42.536286+05:30,cust_0285,login,IN,dev_EE333135,294,ECDHE-P256,True
evt_000301,2026-06-14T05:51:09.640361+05:30,cust_0336,login,AE,dev_E7FC2BDF,294,ECDHE-P256,True
evt_000302,2026-06-14T05:57:19.552650+05:30,sys_013,file_transfer,IN,dev_sys_013,61533,ECDH-P384,True
evt_000303,2026-06-14T05:59:36.663555+05:30,cust_0417,file_transfer,IN,dev_259279C1,8029,ECDHE-P256,True
evt_000304,2026-06-14T06:08:54.214366+05:30,cust_0244,vpn,RU,dev_EA40A9F9,471,ECDH-P384,True
evt_000305,2026-06-14T06:10:08.070056+05:30,cust_0460,file_transfer,IN,dev_BF0757BB,5505,ECDHE-P256,True
evt_000306,2026-06-14T06:25:45.024487+05:30,cust_0068,tls_session,IN,dev_5EDFE6A4,10135,ECDH-P384,True
evt_000307,2026-06-14T06:34:14.887090+05:30,cust_0243,login,IN,dev_B561AB4B,356,ECDHE-P256,True
evt_000308,2026-06-14T06:37:03.405767+05:30,cust_0237,file_transfer,IN,dev_F1DCF3EF,6937,ECDH-P384,True
evt_000309,2026-06-14T06:49:34.270711+05:30,cust_0089,login,IN,dev_4768B8C2,543,RSA-2048,True
evt_000310,2026-06-14T06:53:38.884282+05:30,cust_0223,tls_session,IN,dev_D09ECA13,6131,ECDHE-P256,True
evt_000311,2026-06-14T06:53:43.624024+05:30,cust_0297,login,IN,dev_3749DE26,665,ECDH-P384,True
evt_000312,2026-06-14T06:54:36.318146+05:30,sys_031,tls_session,IN,dev_sys_031,26889,ECDHE-P256,True
evt_000313,2026-06-14T07:01:38.986465+05:30,sys_023,file_transfer,IN,dev_sys_023,23237,RSA-1024,True
evt_000314,2026-06-14T07:02:34.638689+05:30,cust_0091,tls_session,IN,dev_D72ACA08,3076,ECDHE-P256,True
evt_000315,2026-06-14T07:06:51.958194+05:30,cust_0458,tls_session,IN,dev_2576D274,2997,RSA-1024,True
evt_000316,2026-06-14T07:06:59.443223+05:30,sys_007,tls_session,IN,dev_sys_007,66749,ECDHE-P256,True
evt_000317,2026-06-14T07:17:39.436770+05:30,cust_0119,tls_session,CN,dev_A31E15DC,7883,ECDHE-P256,True
evt_000318,2026-06-14T07:20:11.715173+05:30,sys_021,file_transfer,IN,dev_sys_021,62103,ECDHE-P256,True
evt_000319,2026-06-14T07:20:40.230032+05:30,cust_0024,file_transfer,IN,dev_E4D58FED,19922,ECDHE-P256,True
evt_000320,2026-06-14T07:23:24.863101+05:30,sys_029,tls_session,IN,dev_sys_029,49010,ECDHE-P256,True
evt_000321,2026-06-14T07:24:20.986507+05:30,cust_0279,tls_session,IN,dev_3E8B8203,34578,RSA-1024,True
evt_000322,2026-06-14T07:28:39.757733+05:30,cust_0167,login,IN,dev_C437E536,366,RSA-2048,True
evt_000323,2026-06-14T07:35:27.526497+05:30,cust_0240,login,IN,dev_F3F9EB26,439,ECDH-P384,True
evt_000324,2026-06-14T07:41:35.113597+05:30,cust_0242,tls_session,IN,dev_AFEE9495,8253,ECDHE-P256,True
evt_000325,2026-06-14T07:47:06.509197+05:30,cust_0244,vpn,IN,dev_EA40A9F9,735,RSA-2048,True
evt_000326,2026-06-14T08:14:34.205115+05:30,cust_0274,login,IN,dev_85ED3F1E,308,ECDHE-P256,True
evt_000327,2026-06-14T08:15:34.117247+05:30,cust_0493,tls_session,IN,dev_3FF64744,27231,RSA-2048,True
evt_000328,2026-06-14T08:17:42.850701+05:30,cust_0386,tls_session,IN,dev_0402C04E,1006,ML-KEM-768,True
evt_000329,2026-06-14T08:20:33.284238+05:30,sys_001,file_transfer,IN,dev_sys_001,33104,ECDHE-P256,True
evt_000330,2026-06-14T08:26:20.305999+05:30,cust_0499,vpn,IN,dev_346E48A0,196,ECDH-P384,True
evt_000331,2026-06-14T08:28:04.990283+05:30,cust_0109,login,IN,dev_20BA4CDB,292,ECDH-P384,True
evt_000332,2026-06-14T08:29:42.249727+05:30,cust_0494,file_transfer,IN,dev_859AE84A,4832,RSA-1024,True
evt_000333,2026-06-14T08:39:56.723341+05:30,cust_0195,file_transfer,IN,dev_42317490,16047,ECDH-P384,True
evt_000334,2026-06-14T08:42:43.447078+05:30,cust_0442,vpn,US,dev_E70C7EBF,795,RSA-2048,True
evt_000335,2026-06-14T08:44:25.742173+05:30,cust_0446,login,IN,dev_54F20966,548,ECDHE-P256,True
evt_000336,2026-06-14T08:44:55.420973+05:30,cust_0117,tls_session,IN,dev_7BC19850,15226,ECDHE-P256,True
evt_000337,2026-06-14T08:46:18.685014+05:30,cust_0061,login,IN,dev_CF8169B1,175,RSA-1024,True
evt_000338,2026-06-14T08:48:13.483374+05:30,cust_0409,login,RU,dev_474990F6,406,RSA-1024,True
evt_000339,2026-06-14T08:51:12.695933+05:30,cust_0290,tls_session,IN,dev_90EA77B9,29009,ECDH-P384,True
evt_000340,2026-06-14T08:55:00.967705+05:30,cust_0054,login,IN,dev_3C984A24,681,RSA-2048,True
evt_000341,2026-06-14T08:56:12.454483+05:30,cust_0441,file_transfer,IN,dev_098E638F,19241,ECDHE-P256,True
evt_000342,2026-06-14T08:57:35.860744+05:30,cust_0058,tls_session,IN,dev_419F4FE0,13597,ECDHE-P256,True
evt_000343,2026-06-14T09:04:43.063307+05:30,cust_0042,tls_session,IN,dev_BB1C863E,7584,ECDHE-P256,True
evt_000344,2026-06-14T09:13:17.658967+05:30,cust_0404,login,IN,dev_8BACD896,656,RSA-2048,True
evt_000345,2026-06-14T09:14:39.355897+05:30,cust_0399,vpn,IN,dev_DA1E8B31,456,ECDHE-P256,True
evt_000346,2026-06-14T09:26:04.889843+05:30,cust_0063,vpn,IN,dev_504E1427,687,ECDHE-P256,True
evt_000347,2026-06-14T09:30:26.201661+05:30,cust_0400,tls_session,IN,dev_FD317373,13620,RSA-2048,True
evt_000348,2026-06-14T09:37:01.636500+05:30,cust_0338,tls_session,IN,dev_F2A72ACC,5421,ECDH-P384,True
evt_000349,2026-06-14T09:38:53.775894+05:30,cust_0352,tls_session,IN,dev_0B5CB03D,12246,ECDHE-P256,True
evt_000350,2026-06-14T09:45:22.579301+05:30,cust_0034,tls_session,IN,dev_BACEA67C,46879,RSA-2048,True
evt_000351,2026-06-14T10:00:53.626096+05:30,cust_0306,file_transfer,IN,dev_02648BDF,1984,RSA-2048,True
evt_000352,2026-06-14T10:03:06.420275+05:30,cust_0219,login,IN,dev_D5EDECB7,457,ECDH-P384,True
evt_000353,2026-06-14T10:13:01.419788+05:30,cust_0398,tls_session,IN,dev_0E580FEB,3969,RSA-2048,True
evt_000354,2026-06-14T10:22:02.606654+05:30,cust_0113,vpn,IN,dev_071FBC45,297,ECDH-P384,True
evt_000355,2026-06-14T10:23:02.610286+05:30,cust_0127,vpn,IN,dev_F39CFF82,292,ECDH-P384,True
evt_000356,2026-06-14T10:34:22.774760+05:30,cust_0197,vpn,IN,dev_6E0179AF,394,ECDHE-P256,True
evt_000357,2026-06-14T10:36:56.706766+05:30,cust_0421,vpn,IN,dev_2647963B,500,ECDHE-P256,True
evt_000358,2026-06-14T10:43:44.266378+05:30,cust_0054,tls_session,IN,dev_3C984A24,1010,ECDH-P384,True
evt_000359,2026-06-14T10:45:38.999205+05:30,sys_037,tls_session,IN,dev_sys_037,53142,RSA-1024,True
evt_000360,2026-06-14T10:48:27.857440+05:30,cust_0228,login,IN,dev_9C12BA2E,466,ECDHE-P256,True
evt_000361,2026-06-14T10:59:54.639826+05:30,cust_0289,tls_session,IN,dev_AC49629A,5466,ECDH-P384,True
evt_000362,2026-06-14T11:00:00.355726+05:30,sys_027,file_transfer,IN,dev_sys_027,47647,ECDHE-P256,True
evt_000363,2026-06-14T11:08:31.509874+05:30,sys_020,tls_session,IN,dev_sys_020,34052,ECDH-P384,True
evt_000364,2026-06-14T11:09:49.534889+05:30,cust_0375,tls_session,IN,dev_27645AE4,17265,TLS1.0-RSA,True
evt_000365,2026-06-14T11:16:18.885736+05:30,sys_010,tls_session,IN,dev_sys_010,54729,ECDHE-P256,True
evt_000366,2026-06-14T11:16:41.586761+05:30,cust_0244,vpn,IN,dev_EA40A9F9,367,RSA-2048,True
evt_000367,2026-06-14T11:23:32.164372+05:30,cust_0417,tls_session,IN,dev_259279C1,1789,ECDHE-P256,True
evt_000368,2026-06-14T11:28:27.535794+05:30,sys_027,tls_session,IN,dev_sys_027,44673,ECDHE-P256,True
evt_000369,2026-06-14T11:30:07.772544+05:30,cust_0292,login,IN,dev_F15B3D33,372,RSA-2048,True
evt_000370,2026-06-14T11:39:08.313352+05:30,cust_0281,login,IN,dev_354EFF0E,266,RSA-2048,True
evt_000371,2026-06-14T11:50:36.444230+05:30,cust_0106,login,IN,dev_9582B82B,259,ECDH-P384,True
evt_000372,2026-06-14T11:55:49.088632+05:30,sys_009,tls_session,IN,dev_sys_009,66419,ECDHE-P256,True
evt_000373,2026-06-14T11:59:50.237602+05:30,cust_0300,tls_session,IN,dev_3BCBC503,5525,TLS1.0-RSA,True
evt_000374,2026-06-14T12:07:30.578648+05:30,sys_024,vpn,IN,dev_sys_024,62391,RSA-2048,True
evt_000375,2026-06-14T12:23:16.564642+05:30,sys_028,tls_session,IN,dev_sys_028,82061,ECDH-P384,True
evt_000376,2026-06-14T12:24:42.544815+05:30,cust_0387,tls_session,IN,dev_B577967C,2051,RSA-1024,True
evt_000377,2026-06-14T12:24:58.277518+05:30,cust_0347,vpn,IN,dev_A2BA8478,451,ECDHE-P256,True
evt_000378,2026-06-14T12:28:35.415517+05:30,cust_0319,login,IN,dev_EC53C175,147,ECDH-P384,True
evt_000379,2026-06-14T12:30:01.195452+05:30,cust_0355,tls_session,IN,dev_CC433044,12216,ECDH-P384,True
evt_000380,2026-06-14T12:31:14.985404+05:30,sys_013,file_transfer,IN,dev_sys_013,72784,RSA-1024,True
evt_000381,2026-06-14T12:35:11.758968+05:30,sys_005,tls_session,IN,dev_sys_005,28326,ECDH-P384,True
evt_000382,2026-06-14T12:41:21.369849+05:30,cust_0323,login,IN,dev_1D3AA66C,688,ML-KEM-768,True
evt_000383,2026-06-14T12:46:45.616885+05:30,cust_0191,file_transfer,IN,dev_8431EB44,18577,ECDHE-P256,True
evt_000384,2026-06-14T12:59:32.005263+05:30,sys_036,file_transfer,IN,dev_sys_036,69266,RSA-2048,True
evt_000385,2026-06-14T13:00:44.030347+05:30,cust_0361,login,DE,dev_8650560E,593,RSA-2048,True
evt_000386,2026-06-14T13:06:21.942664+05:30,cust_0035,tls_session,IN,dev_04D42F8A,16091,ECDH-P384,True
evt_000387,2026-06-14T13:08:16.936036+05:30,cust_0153,vpn,IN,dev_A7525DC2,166,ECDHE-P256,True
evt_000388,2026-06-14T13:09:20.455673+05:30,cust_0410,vpn,IN,dev_CF578E3D,470,ECDH-P384,True
evt_000389,2026-06-14T13:09:52.071001+05:30,cust_0315,login,IN,dev_A6DD6EE0,602,ECDHE-P256,True
evt_000390,2026-06-14T13:10:52.798905+05:30,sys_014,vpn,IN,dev_sys_014,93587,ECDH-P384,True
evt_000391,2026-06-14T13:15:58.417548+05:30,sys_015,tls_session,IN,dev_sys_015,64942,ECDHE-P256,True
evt_000392,2026-06-14T13:31:14.889340+05:30,cust_0106,tls_session,IN,dev_9582B82B,50312,RSA-1024,True
evt_000393,2026-06-14T13:32:42.821073+05:30,cust_0227,login,IN,dev_270CF3BA,142,ECDHE-P256,True
evt_000394,2026-06-14T13:36:07.333305+05:30,cust_0308,login,IN,dev_E1F7077E,489,ECDHE-P256,True
evt_000395,2026-06-14T13:37:36.016109+05:30,cust_0168,login,IN,dev_CA15C024,564,ECDH-P384,True
evt_000396,2026-06-14T13:40:45.942021+05:30,cust_0350,tls_session,DE,dev_29F0D4FF,17267,ECDHE-P256,True
evt_000397,2026-06-14T13:47:52.491780+05:30,cust_0437,tls_session,IN,dev_9FFCBF93,11880,ECDH-P384,True
evt_000398,2026-06-14T13:48:59.126604+05:30,cust_0086,tls_session,IN,dev_BFE3FA6B,12753,ECDH-P384,True
evt_000399,2026-06-14T13:49:59.591067+05:30,cust_0364,vpn,IN,dev_42D7EC34,577,ECDHE-P256,True
evt_000400,2026-06-14T13:56:45.741230+05:30,sys_035,vpn,IN,dev_sys_035,39733,ECDH-P384,True
evt_000401,2026-06-14T14:00:40.612568+05:30,cust_0366,login,IN,dev_1393D407,196,ECDHE-P256,True
evt_000402,2026-06-14T14:31:19.973608+05:30,cust_0261,tls_session,IN,dev_2FD6B299,5645,RSA-2048,True
evt_000403,2026-06-14T14:35:53.720566+05:30,cust_0012,tls_session,IN,dev_6A68F812,5871,RSA-1024,True
evt_000404,2026-06-14T14:56:27.499703+05:30,sys_003,file_transfer,IN,dev_sys_003,40463,ECDHE-P256,True
evt_000405,2026-06-14T14:59:11.059981+05:30,cust_0068,tls_session,IN,dev_5EDFE6A4,101410,RSA-1024,True
evt_000406,2026-06-14T15:04:40.352888+05:30,cust_0058,vpn,IN,dev_419F4FE0,160,ECDHE-P256,True
evt_000407,2026-06-14T15:07:44.439143+05:30,cust_0162,vpn,IN,dev_B28C7CBB,617,RSA-2048,True
evt_000408,2026-06-14T15:12:39.312207+05:30,cust_0094,vpn,IN,dev_B87F6E34,471,ECDH-P384,True
evt_000409,2026-06-14T15:14:45.721493+05:30,cust_0367,login,IN,dev_5DA5D499,538,ECDHE-P256,True
evt_000410,2026-06-14T15:15:45.365241+05:30,sys_038,file_transfer,IN,dev_sys_038,27976,ECDHE-P256,True
evt_000411,2026-06-14T15:16:13.726021+05:30,sys_018,tls_session,IN,dev_sys_018,24905,ECDH-P384,True
evt_000412,2026-06-14T15:27:18.048711+05:30,cust_0490,vpn,IN,dev_C3BB92D9,819,ECDH-P384,True
evt_000413,2026-06-14T15:33:33.993989+05:30,cust_0378,vpn,IN,dev_439C5C27,526,RSA-2048,True
evt_000414,2026-06-14T15:52:43.286266+05:30,cust_0248,file_transfer,IN,dev_2BFD8F3B,1434,ECDHE-P256,True
evt_000415,2026-06-14T16:01:59.699172+05:30,cust_0437,file_transfer,IN,dev_739DEA7D,4660,ECDH-P384,True
evt_000416,2026-06-14T16:03:08.898338+05:30,cust_0359,tls_session,IN,dev_166E32A9,9490,RSA-2048,True
evt_000417,2026-06-14T16:05:08.116601+05:30,sys_036,tls_session,IN,dev_sys_036,69170,ML-KEM-768,True
evt_000418,2026-06-14T16:06:05.704799+05:30,cust_0410,login,SG,dev_32043376,1750,ECDH-P384,True
evt_000419,2026-06-14T16:11:02.053679+05:30,cust_0270,vpn,IN,dev_30DEF376,1256,ECDHE-P256,True
evt_000420,2026-06-14T16:20:50.388690+05:30,cust_0072,file_transfer,IN,dev_4AA5C9AF,4633,ECDH-P384,True
evt_000421,2026-06-14T16:38:35.447868+05:30,cust_0101,vpn,IN,dev_4CD5F55F,346,ECDHE-P256,True
evt_000422,2026-06-14T16:45:43.535800+05:30,cust_0351,tls_session,IN,dev_B1DFC5B3,12341,RSA-2048,True
evt_000423,2026-06-14T16:51:44.710934+05:30,cust_0466,login,DE,dev_EA3770A7,191,ECDHE-P256,True
evt_000424,2026-06-14T17:02:56.848426+05:30,cust_0303,login,IN,dev_7D2765A9,271,ECDH-P384,True
evt_000425,2026-06-14T17:03:36.556153+05:30,sys_015,tls_session,IN,dev_sys_015,64446,ECDH-P384,True
evt_000426,2026-06-14T17:09:17.489117+05:30,cust_0292,vpn,IN,dev_99F044D1,669,ML-KEM-768,True
evt_000427,2026-06-14T17:09:31.387376+05:30,cust_0004,tls_session,IN,dev_E48478DC,5112,ECDH-P384,True
evt_000428,2026-06-14T17:21:31.433563+05:30,sys_008,tls_session,IN,dev_sys_008,51084,ECDHE-P256,True
evt_000429,2026-06-14T17:23:50.521992+05:30,cust_0138,tls_session,IN,dev_F24DDCDF,30959,ECDH-P384,True
evt_000430,2026-06-14T17:27:23.639659+05:30,cust_0353,file_transfer,IN,dev_487FCB9B,7558,ECDH-P384,True
evt_000431,2026-06-14T17:34:12.736177+05:30,cust_0033,vpn,IN,dev_F98DFF7E,413,RSA-2048,True
evt_000432,2026-06-14T17:35:01.847424+05:30,sys_002,tls_session,IN,dev_sys_002,50401,ECDHE-P256,True
evt_000433,2026-06-14T17:42:14.137151+05:30,cust_0166,vpn,IN,dev_CB3D48F7,359,ECDH-P384,True
evt_000434,2026-06-14T17:48:57.530394+05:30,cust_0359,login,IN,dev_166E32A9,362,ECDHE-P256,True
evt_000435,2026-06-14T18:00:35.938847+05:30,cust_0483,file_transfer,IN,dev_E93F42AD,6227,ECDHE-P256,True
evt_000436,2026-06-14T18:06:38.967372+05:30,cust_0302,tls_session,IN,dev_0D1ADD83,1933,RSA-2048,True
evt_000437,2026-06-14T18:19:36.011189+05:30,cust_0317,login,IN,dev_1B05ADC5,504,ECDH-P384,True
evt_000438,2026-06-14T18:20:05.410514+05:30,cust_0342,file_transfer,IN,dev_3BF513AD,15459,ECDH-P384,True
evt_000439,2026-06-14T18:28:06.800825+05:30,cust_0259,tls_session,IN,dev_014BB0AC,3241,ECDH-P384,True
evt_000440,2026-06-14T18:29:42.087629+05:30,cust_0215,tls_session,IN,dev_A29ECD77,13357,ECDH-P384,True
evt_000441,2026-06-14T18:36:53.913786+05:30,sys_019,file_transfer,IN,dev_sys_019,55968,RSA-2048,True
evt_000442,2026-06-14T18:42:28.203018+05:30,cust_0193,tls_session,IN,dev_4F6FC677,6806,ECDHE-P256,True
evt_000443,2026-06-14T18:56:56.257292+05:30,cust_0092,tls_session,IN,dev_2972284C,10136,TLS1.0-RSA,True
evt_000444,2026-06-14T18:57:30.740992+05:30,cust_0427,login,IN,dev_6ABD2D94,426,ECDHE-P256,True
evt_000445,2026-06-14T18:59:53.347431+05:30,cust_0168,file_transfer,IN,dev_FD2287B2,12562,ECDH-P384,True
evt_000446,2026-06-14T19:01:38.000078+05:30,cust_0214,login,IN,dev_748BC5AA,550,ML-KEM-768,True
evt_000447,2026-06-14T19:02:45.011221+05:30,cust_0189,tls_session,IN,dev_5CA5EBAA,3090,RSA-2048,True
evt_000448,2026-06-14T19:05:09.183510+05:30,sys_019,tls_session,IN,dev_sys_019,37479,RSA-2048,True
evt_000449,2026-06-14T19:07:06.006435+05:30,cust_0229,tls_session,IN,dev_607FC29F,45464,ECDH-P384,True
evt_000450,2026-06-14T19:12:36.249978+05:30,cust_0382,tls_session,IN,dev_E4E3166D,4931,ML-KEM-768,True
evt_000451,2026-06-14T19:13:33.291061+05:30,cust_0069,tls_session,IN,dev_19CD75AA,23545,RSA-2048,True
evt_000452,2026-06-14T19:15:20.961472+05:30,sys_035,tls_session,IN,dev_sys_035,35852,ECDHE-P256,True
evt_000453,2026-06-14T19:18:07.913872+05:30,cust_0257,vpn,IN,dev_9FF8A01D,555,ECDHE-P256,True
evt_000454,2026-06-14T19:25:19.835465+05:30,cust_0262,login,IN,dev_6BE4749D,537,ECDHE-P256,True
